user id,Age,Urbain,"Casual, Urbancool, Streetwear","Chic, Smart, Working Girl","Rock, Gothique","Engagée, Made in France",Fatale,"Bohême, Romantique","Vintage, Kawaii",Inconnu,access_brand,mass_brand,premium_brand,hdg_brand,prestige_brand,luxe_brand,bio_brand,access_mode,mass_mode,premium_mode,hdg_mode,prestige_mode,luxe_mode,vintage_mode,eco_responsable_mode,like_price,dislike_price,like_Naturel,dislike_Naturel,like_Synthetique,dislike_Synthetique,like_Ecolabel,dislike_Ecolabel,like_vif,dislike_vif,like_neutre,dislike_neutre,cluster
10,24.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22541.666666666668,54731.25,12,16,0,0,0,0,4,3,6,13,1
12,25.0,0,2,1,0,0,0,1,0,0,0,2,1,0,1,2,0,4,7,4,1,1,2,0,0,24223.809523809523,32230.0,15,14,1,3,0,0,7,8,12,12,1
13,24.0,0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.0,445.45454545454544,0,1,1,3,0,0,0,8,2,3,1
14,24.0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.5555555555555,300.0,1,0,1,3,0,0,5,3,4,1,1
15,24.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,1,3,0,1,0,0,700.0,518.1818181818181,0,1,0,4,0,0,1,7,1,4,1
16,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.0,300.0,0,0,1,2,0,0,1,1,1,1,1
18,24.0,0,0,1,0,2,0,1,1,0,0,0,2,1,0,3,13,0,0,9,5,11,14,0,0,33065.217391304344,19547.058823529413,19,9,0,4,0,0,6,9,15,8,3
20,49.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,16593.548387096773,19792.682926829268,18,16,5,9,0,0,14,13,15,27,1
21,27.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24304.545454545456,24965.78947368421,16,15,7,0,0,0,11,3,20,14,1
22,49.0,1,1,0,0,0,0,1,0,0,0,3,1,3,9,3,1,1,0,1,0,0,0,0,0,29854.545454545456,21012.5,24,5,2,2,0,0,10,5,23,1,1
23,24.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8730.232558139534,32775.862068965514,17,17,9,5,0,0,18,9,24,18,1
57,24.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,38220.833333333336,57225.0,24,4,0,0,0,0,6,1,16,3,1
58,24.0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2,0,13,44,98,67,37,27,6,9,28820.0,71225.0,20,8,0,0,0,0,5,2,13,6,2
59,18.0,0,3,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,36409.52380952381,54514.28571428572,21,7,0,0,0,0,5,2,14,5,1
60,30.0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,21275.0,44212.5,4,24,0,0,0,0,0,7,4,15,1
61,21.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34737.5,78125.0,24,4,0,0,0,0,6,1,16,3,1
62,24.0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49736.84210526316,22355.555555555555,19,9,0,0,0,0,5,2,14,5,1
63,24.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54700.0,33288.88888888889,10,18,0,0,0,0,3,4,6,13,1
65,57.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,1
66,24.0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41936.36363636364,37266.666666666664,22,6,0,0,0,0,5,2,17,2,1
67,25.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,1,0,0,22083.333333333332,46077.27272727273,6,22,0,0,0,0,2,5,4,15,1
68,26.0,1,1,1,1,1,1,1,0,0,0,4,4,3,7,2,1,9,18,12,3,5,4,0,0,14866.666666666666,44064.0,3,25,0,0,0,0,2,5,1,18,3
69,42.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,30620.0,46666.666666666664,10,18,0,0,0,0,5,2,4,15,1
70,26.0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,2,0,7,20,9,2,7,6,0,0,42918.181818181816,33666.666666666664,22,6,0,0,0,0,5,2,15,4,1
71,36.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,42377.27272727273,35650.0,22,6,0,0,0,0,6,1,14,5,1
72,28.0,1,1,1,1,2,1,1,0,0,0,3,1,2,3,2,0,6,22,17,5,5,9,1,0,32352.63157894737,59055.555555555555,19,9,0,0,0,0,5,2,12,7,3
73,29.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6,12,9,2,0,2,0,0,31833.333333333332,68242.85714285714,21,7,0,0,0,0,5,2,14,5,1
74,42.0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,7,7,10,1,1,5,0,0,35778.94736842105,51822.22222222222,19,9,0,0,0,0,6,1,12,7,1
75,25.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28854.545454545456,85233.33333333333,22,6,0,0,0,0,6,1,14,5,1
76,31.0,0,1,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,0,0,35300.0,52833.333333333336,19,9,0,0,0,0,5,2,13,6,1
77,24.0,1,3,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,4,10,4,1,2,1,0,32468.18181818182,71983.33333333333,22,6,0,0,0,0,6,1,15,4,1
78,25.0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,32556.521739130436,79480.0,23,5,0,0,0,0,6,1,15,4,1
79,21.0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,3,3,0,0,0,0,0,32512.5,52166.666666666664,16,12,0,0,0,0,3,4,11,8,1
80,37.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,34100.0,61442.857142857145,21,7,0,0,0,0,6,1,13,6,1
81,34.0,0,1,1,0,0,1,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,34265.0,57612.5,20,8,0,0,0,0,6,1,12,7,1
82,24.0,0,3,3,0,0,0,0,0,0,0,0,2,1,4,5,0,5,2,12,7,5,6,1,0,34209.52380952381,61114.28571428572,21,7,0,0,0,0,5,2,14,5,3
83,35.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,38309.09090909091,42635.294117647056,11,17,0,0,0,0,3,4,7,12,1
84,26.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,3,1,1,0,1,0,0,36170.58823529412,48300.0,17,11,0,0,0,0,4,3,11,8,1
85,24.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46045.0,28162.5,20,8,0,0,0,0,5,2,14,5,1
86,24.0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36340.90909090909,57783.333333333336,22,6,0,0,0,0,7,0,14,5,1
87,24.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45518.181818181816,37970.58823529412,11,17,0,0,0,0,2,5,9,10,1
88,21.0,1,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,38941.17647058824,44018.181818181816,17,11,0,0,0,0,4,3,11,8,1
89,29.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,44700.0,35916.666666666664,16,12,0,0,0,0,2,5,14,5,1
90,24.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38375.0,56300.0,24,4,0,0,0,0,6,1,16,3,1
91,23.0,1,2,2,0,0,1,1,0,0,0,1,0,0,3,0,0,2,8,4,1,1,2,0,0,35333.333333333336,43589.47368421053,9,19,0,0,0,0,2,5,6,13,1
92,25.0,1,1,1,0,0,1,0,0,0,0,5,2,3,6,6,0,5,11,8,1,4,1,0,0,41952.0,32466.666666666668,25,3,0,0,0,0,5,2,18,1,1
93,29.0,1,2,2,0,1,1,1,0,0,0,1,1,2,5,9,2,3,13,4,0,1,3,0,0,46735.71428571428,35135.71428571428,14,14,0,0,0,0,2,5,11,8,1
94,27.0,1,3,3,1,0,0,0,1,0,0,2,1,0,1,0,2,3,13,1,0,0,0,0,0,42011.11111111111,11900.0,27,1,0,0,0,0,7,0,18,1,1
95,20.0,1,2,2,0,0,0,0,2,0,0,0,0,0,1,1,0,4,2,1,0,0,2,0,0,43325.0,39143.75,12,16,0,0,0,0,4,3,7,12,1
96,34.0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37621.42857142857,44250.0,14,14,0,0,0,0,3,4,10,9,1
97,45.0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,4,16,10,7,3,6,1,0,37969.230769230766,79500.0,26,2,0,0,0,0,6,1,18,1,3
98,25.0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,40935.71428571428,0,28,0,0,0,0,0,7,0,19,1
99,36.0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,28511.11111111111,63300.0,18,10,0,0,0,0,4,3,12,7,1
100,28.0,1,2,2,0,2,1,1,1,0,0,2,0,3,2,6,0,2,10,4,1,1,4,0,0,32900.0,61025.0,20,8,0,0,0,0,6,1,13,6,1
101,37.0,0,1,0,1,0,0,1,0,0,0,4,1,0,4,3,1,3,9,4,5,2,6,0,0,30673.333333333332,52776.92307692308,15,13,0,0,0,0,4,3,11,8,1
102,20.0,1,2,1,0,0,1,0,0,0,0,2,2,0,2,3,0,0,0,2,1,1,1,0,0,46935.294117647056,31663.636363636364,17,11,0,0,0,0,4,3,13,6,1
103,49.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,36766.666666666664,42072.72727272727,6,22,0,0,0,0,1,6,4,15,1
105,24.0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,13,7,1,1,1,0,0,31964.70588235294,54800.0,17,11,0,0,0,0,5,2,10,9,1
106,24.0,0,3,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46704.76190476191,17483.333333333332,21,6,0,0,0,0,5,2,15,3,1
107,31.0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,3,1,0,0,0,0,0,37435.294117647056,46345.454545454544,17,11,0,0,0,0,2,5,14,5,1
108,37.0,1,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,3,4,13,4,3,9,0,0,26125.0,77962.5,20,8,0,0,0,0,5,2,13,6,3
109,24.0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,35708.0,84500.0,25,3,0,0,0,0,6,1,17,2,1
110,25.0,0,1,2,0,0,0,2,0,0,0,0,1,0,1,0,0,3,7,1,0,0,0,0,0,31818.75,53091.666666666664,16,12,0,0,0,0,4,3,10,9,1
111,37.0,0,0,0,0,0,0,1,1,0,0,8,1,1,4,6,3,0,0,0,0,0,0,0,0,41342.857142857145,39714.28571428572,21,7,0,0,0,0,5,2,15,4,1
112,24.0,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37032.0,73466.66666666667,25,3,0,0,0,0,6,1,17,2,1
113,24.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44806.666666666664,36469.230769230766,15,13,0,0,0,0,3,4,12,7,1
114,26.0,1,3,0,0,0,0,0,0,0,1,4,1,1,3,2,0,4,18,10,3,2,3,1,0,17600.0,64271.42857142857,14,14,0,0,0,0,3,4,9,10,1
115,39.0,0,0,3,0,0,1,1,0,0,0,0,1,0,1,0,0,5,8,7,0,1,4,0,0,29321.428571428572,52550.0,14,14,0,0,0,0,4,3,9,10,1
116,33.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35333.333333333336,51020.0,18,10,0,0,0,0,3,4,13,6,1
117,25.0,1,3,2,0,0,0,1,0,0,0,4,2,1,1,1,2,7,13,4,1,0,0,0,1,37695.454545454544,52816.666666666664,22,6,0,0,0,0,4,3,16,3,1
118,36.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40756.25,41175.0,16,12,0,0,0,0,3,4,12,7,1
119,24.0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44113.63636363636,29283.333333333332,22,6,0,0,0,0,5,2,16,3,1
120,22.0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,1,5,7,2,0,7,0,0,32135.29411764706,54536.36363636364,17,11,0,0,0,0,3,4,12,7,1
122,44.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,40620.0,43566.666666666664,25,3,0,0,0,0,7,0,16,3,1
123,24.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,27294.736842105263,69733.33333333333,19,9,0,0,0,0,7,0,10,9,1
124,26.0,0,2,2,0,0,1,2,0,0,1,7,4,2,14,10,2,8,17,21,11,10,14,2,0,37969.230769230766,79500.0,26,2,0,0,0,0,6,1,18,1,3
125,24.0,0,2,0,1,0,0,0,0,0,0,5,0,1,4,4,0,8,10,1,0,2,5,0,0,35133.333333333336,75750.0,24,4,0,0,0,0,6,1,16,3,1
126,25.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,22489.473684210527,18450.0,31,2,10,0,0,0,18,1,36,1,1
127,28.0,1,0,3,0,0,1,1,0,0,0,3,2,2,0,3,0,2,6,5,3,1,4,0,0,19880.0,52633.333333333336,10,18,0,0,0,0,2,5,7,12,1
128,27.0,0,2,2,0,1,1,1,0,0,0,3,0,0,0,0,0,6,9,1,1,0,0,0,0,40108.69565217391,44740.0,23,5,0,0,0,0,5,2,16,3,1
129,27.0,1,2,3,0,0,0,2,1,0,0,6,3,4,7,6,6,9,14,12,5,3,3,0,0,30030.434782608696,91100.0,23,5,0,0,0,0,6,1,15,4,3
130,20.0,0,2,3,2,2,1,2,2,0,1,5,1,0,2,4,1,1,1,0,0,0,0,0,0,37073.68421052631,49088.88888888889,19,9,0,0,0,0,4,3,13,6,1
131,26.0,1,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,34400.0,47471.42857142857,14,14,0,0,0,0,3,4,10,9,1
132,32.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11,4,1,0,0,0,0,39575.0,41956.25,12,16,0,0,0,0,2,5,9,10,1
133,23.0,1,2,2,2,0,1,1,1,0,0,7,5,4,8,11,1,8,11,5,1,5,7,2,0,36004.545454545456,59016.666666666664,22,6,0,0,0,0,5,2,15,4,3
134,24.0,0,3,0,1,0,0,1,0,0,0,6,5,1,2,2,3,7,27,27,16,7,9,1,1,43590.0,34300.0,20,8,0,0,0,0,4,3,15,4,3
135,22.0,1,1,1,0,0,1,0,0,0,0,4,1,1,5,0,1,2,8,3,0,3,1,0,0,35510.52631578947,52388.88888888889,19,9,0,0,0,0,4,3,14,5,1
137,31.0,0,3,0,0,0,0,1,0,0,0,8,2,2,11,9,2,4,15,11,3,7,11,1,0,29115.384615384617,51180.0,13,15,0,0,0,0,4,3,9,10,3
138,23.0,0,1,1,1,0,1,0,0,0,0,4,2,0,6,6,3,3,7,6,2,3,4,1,0,36760.86956521739,60140.0,23,5,0,0,0,0,5,2,16,3,1
139,21.0,1,2,1,1,0,1,0,0,0,0,0,1,1,7,3,0,0,0,0,0,0,0,0,0,38700.0,42177.77777777778,10,18,0,0,0,0,0,7,9,10,1
140,36.0,0,0,1,0,0,1,0,0,0,0,3,3,4,6,2,0,6,12,4,1,0,2,0,0,44958.333333333336,37918.75,12,16,0,0,0,0,2,5,9,10,1
141,23.0,0,2,2,2,0,1,1,2,0,0,1,2,3,5,2,0,6,5,5,0,0,6,0,0,37244.444444444445,47580.0,18,10,0,0,0,0,5,2,12,7,1
142,24.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25053.333333333332,59261.53846153846,15,13,0,0,0,0,3,4,10,9,1
143,35.0,1,1,1,0,0,1,0,0,0,0,0,1,2,8,11,2,5,18,31,21,19,18,2,1,49470.0,36194.444444444445,10,18,0,0,0,0,4,3,6,13,3
144,32.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,32704.545454545456,71116.66666666667,22,6,0,0,0,0,7,0,13,6,1
145,25.0,0,0,1,0,0,1,0,0,0,0,6,3,1,7,6,2,7,20,17,7,7,11,2,1,41525.0,39462.5,20,8,0,0,0,0,6,1,12,7,3
146,23.0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,1,0,9,16,2,1,1,1,0,0,36186.95652173913,62780.0,23,5,0,0,0,0,5,2,16,3,1
147,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43691.666666666664,24400.0,24,4,0,0,0,0,5,2,17,2,1
148,27.0,1,3,3,1,0,1,2,1,0,1,11,11,11,18,22,35,13,44,98,67,37,27,6,9,40211.11111111111,60500.0,27,1,0,0,0,0,7,0,18,1,2
149,23.0,1,3,3,2,0,1,1,2,0,0,2,0,0,3,3,1,0,2,0,6,1,0,0,0,20762.5,25700.0,19,14,7,3,0,0,11,8,26,11,1
150,37.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,15,15,6,5,9,0,0,25420.0,58838.46153846154,15,13,0,0,0,0,5,2,8,11,3
151,28.0,0,1,3,0,1,0,1,0,0,0,2,1,2,0,1,2,4,5,0,0,0,0,0,0,29650.0,55983.333333333336,16,12,0,0,0,0,6,1,9,10,1
152,23.0,0,3,0,0,0,0,1,0,0,1,4,1,0,3,0,1,5,17,8,0,0,0,0,0,43675.0,34087.5,20,8,0,0,0,0,5,2,14,5,1
153,30.0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,6,0,1,2,4,0,4,8,0,0,22117.777777777777,23107.14285714286,24,9,9,1,0,0,15,4,29,8,1
155,57.0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,3,1,1,11,9,2,2,1,0,1,28635.29411764706,59945.454545454544,17,11,0,0,0,0,5,2,10,9,1
156,23.0,0,0,1,0,0,1,0,0,0,0,4,0,0,3,5,1,5,12,3,1,1,3,0,0,37944.444444444445,46320.0,18,10,0,0,0,0,6,1,11,8,1
157,41.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44466.666666666664,30342.85714285714,21,7,0,0,0,0,7,0,13,6,1
158,24.0,0,1,0,1,0,1,0,0,0,0,6,4,5,7,5,0,8,15,9,2,1,9,1,0,37032.0,73466.66666666667,25,3,0,0,0,0,6,1,17,2,3
159,33.0,0,3,3,0,1,1,2,1,0,0,7,1,0,7,9,0,5,12,8,3,4,7,1,0,34705.26315789474,54088.88888888889,19,9,0,0,0,0,4,3,13,6,1
160,26.0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,4,7,3,0,0,0,0,0,42978.260869565216,31540.0,23,5,0,0,0,0,6,1,15,4,1
161,31.0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,6,0,2,2,1,0,0,36558.333333333336,67200.0,24,4,0,0,0,0,6,1,16,3,1
162,29.0,1,2,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,36413.04347826087,61740.0,23,5,0,0,0,0,7,0,14,5,1
163,26.0,1,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,3,0,0,1,0,1,35650.0,43050.0,8,20,0,0,0,0,1,6,6,13,1
164,20.0,0,1,0,0,0,0,1,0,0,0,7,4,0,4,5,0,4,7,7,2,2,4,0,0,40220.833333333336,45225.0,24,4,0,0,0,0,6,1,16,3,1
165,38.0,0,0,2,0,0,0,0,0,0,0,5,1,0,3,9,1,13,44,96,67,36,27,6,8,42650.0,37850.0,18,10,0,0,0,0,7,0,9,10,2
166,24.0,0,3,3,0,0,1,2,1,0,0,4,0,0,1,5,0,2,8,5,3,0,4,0,0,38911.11111111111,44580.0,18,10,0,0,0,0,5,2,12,7,1
167,23.0,0,2,1,0,0,1,0,0,0,0,3,0,0,2,2,0,7,9,6,3,1,6,0,0,25505.555555555555,68710.0,18,10,0,0,0,0,3,4,13,6,1
168,24.0,0,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30966.666666666668,58880.0,18,10,0,0,0,0,6,1,11,8,1
169,30.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,36482.608695652176,61420.0,23,5,0,0,0,0,7,0,14,5,1
170,22.0,0,3,3,2,2,1,2,2,0,0,2,0,1,4,4,0,7,16,5,4,1,4,0,0,38862.5,41765.0,8,20,0,0,0,0,4,3,3,16,1
171,24.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10566.666666666666,44580.0,3,25,0,0,0,0,0,7,3,16,1
172,24.0,0,2,1,1,1,0,0,0,0,0,1,1,0,2,0,0,6,17,12,8,11,12,1,0,43223.529411764706,37400.0,17,11,0,0,0,0,4,3,11,8,3
173,40.0,0,1,1,1,0,1,2,0,0,0,5,2,0,6,9,1,4,18,6,3,4,8,0,0,37300.0,54266.666666666664,22,6,0,0,0,0,6,1,14,5,1
175,23.0,1,3,1,1,0,1,0,1,0,0,2,0,0,3,3,0,0,3,2,0,0,1,0,0,44380.0,36961.53846153846,15,13,0,0,0,0,3,4,12,7,1
176,33.0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,33995.23809523809,61757.142857142855,21,7,0,0,0,0,5,2,14,5,1
177,25.0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,0,3,2,2,6,1,2,3,0,0,30472.222222222223,59770.0,18,10,0,0,0,0,3,4,13,6,1
178,24.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46610.0,26750.0,20,8,0,0,0,0,5,2,13,6,1
179,30.0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,36521.739130434784,61240.0,23,5,0,0,0,0,6,1,16,3,1
180,30.0,0,3,3,1,0,1,1,1,0,0,6,2,3,14,14,1,11,18,21,16,21,20,0,0,38806.666666666664,43392.307692307695,15,13,0,0,0,0,2,5,12,7,3
181,33.0,0,3,3,1,0,1,1,2,0,0,3,2,4,4,1,0,0,1,0,0,1,0,0,0,42762.5,38500.0,16,12,0,0,0,0,2,5,13,6,1
182,21.0,0,3,1,1,0,0,0,0,0,1,5,4,3,0,0,0,6,18,3,2,1,2,0,1,35408.69565217391,66360.0,23,5,0,0,0,0,5,2,16,3,1
183,24.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40935.71428571428,0,28,0,0,0,0,0,7,0,19,1
184,33.0,0,1,2,1,0,1,1,0,0,0,1,0,1,3,1,1,4,7,3,0,3,4,0,0,44445.0,32162.5,20,8,0,0,0,0,7,0,12,7,1
185,20.0,1,3,3,2,2,1,2,2,0,1,11,11,11,18,22,35,13,44,98,67,37,27,6,9,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,2
186,23.0,1,1,2,0,0,1,1,1,0,0,5,1,1,5,1,0,2,7,3,1,3,4,0,0,38043.75,44791.666666666664,16,12,0,0,0,0,5,2,10,9,1
187,31.0,1,1,2,0,0,1,1,0,0,0,3,1,0,0,0,0,5,5,1,0,1,0,0,0,38937.5,43600.0,16,12,0,0,0,0,6,1,9,10,1
188,40.0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,2,3,3,1,0,0,0,0,46922.22222222222,30160.0,18,10,0,0,0,0,5,2,13,6,1
189,37.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,1
190,35.0,0,3,1,1,2,0,2,0,0,0,1,0,1,2,2,1,0,13,13,1,1,0,0,2,38618.181818181816,49433.333333333336,22,6,0,0,0,0,5,2,15,4,1
191,26.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,45920.0,28475.0,20,8,0,0,0,0,4,3,15,4,1
192,28.0,0,3,2,0,0,0,2,0,0,0,6,2,2,1,0,0,0,0,0,0,0,0,0,0,41385.71428571428,39585.71428571428,21,7,0,0,0,0,5,2,15,4,1
193,24.0,0,2,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,40900.0,41900.0,27,1,0,0,0,0,7,0,18,1,1
194,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29207.14285714286,52664.28571428572,14,14,0,0,0,0,2,5,11,8,1
195,23.0,1,1,0,1,0,0,1,1,0,0,2,2,4,5,1,0,9,17,11,3,10,8,3,0,24993.333333333332,59330.769230769234,15,13,0,0,0,0,5,2,8,11,3
196,24.0,0,1,1,1,0,1,0,0,0,0,2,1,0,0,0,2,4,11,4,3,3,0,0,0,39275.0,43150.0,16,12,0,0,0,0,4,3,10,9,1
197,23.0,0,2,2,0,1,1,1,1,0,0,1,0,0,1,1,0,7,16,5,1,4,6,0,0,37977.27272727273,51783.333333333336,22,6,0,0,0,0,5,2,16,3,1
198,28.0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,23912.82051282051,19310.0,25,8,4,6,0,0,10,9,27,10,1
199,27.0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,5,2,15,4,1,1,5,0,0,40441.666666666664,43900.0,24,4,0,0,0,0,6,1,16,3,1
200,26.0,1,2,2,0,0,0,0,0,0,0,6,2,4,3,0,0,1,4,0,0,0,0,0,0,32100.0,67442.85714285714,21,7,0,0,0,0,5,2,14,5,1
201,28.0,0,3,2,0,0,0,0,0,0,0,5,0,1,4,3,0,4,7,0,0,0,0,0,0,27633.333333333332,50912.5,12,16,0,0,0,0,2,5,8,11,1
203,34.0,0,2,1,1,0,1,1,0,0,0,3,4,6,12,9,3,6,17,11,7,4,9,1,0,41196.2962962963,33900.0,27,1,0,0,0,0,7,0,18,1,3
204,25.0,1,3,3,1,0,0,1,1,0,0,9,2,4,6,5,4,5,7,3,1,2,7,0,0,43187.5,27425.0,24,4,0,0,0,0,6,1,16,3,1
205,24.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40656.0,43266.666666666664,25,3,0,0,0,0,5,2,18,1,1
